time,1,5,10,15,25,35,50,60,75,100,125,150,200,250,300,470,500
06/05,29.936377,30.020393,29.97256,29.943415,29.791105,29.817955,29.689909,29.737852,29.055836,28.187052,26.759962,24.32701,16.614805,12.054599,11.145336,8.56,8.267094
06/06,29.917412,30.090942,30.064182,30.049168,29.796581,29.910503,29.70045,29.718212,29.050858,28.123405,26.599905,24.053455,16.290213,12.00486,11.1544285,8.7,8.227355
06/07,29.891191,30.123432,30.087128,30.084488,29.78314,29.904442,29.714334,29.659676,29.043688,28.067568,26.40837,23.86199,16.097193,11.971798,11.105832,8.93,8.295106
06/08,29.916182,30.178509,30.149967,30.134628,29.796852,29.95578,29.73988,29.6558,29.119116,28.214224,26.48011,23.964054,16.10059,12.002126,11.112784,8.84,8.279942
06/09,29.91963,30.28217,30.23446,30.210423,29.82412,30.057003,29.7591,29.661999,29.12478,28.188566,26.390104,23.854338,16.111101,12.003138,11.122481,8.96,8.253682
06/10,29.929024,30.27837,30.235987,30.204903,29.80127,30.092876,29.724213,29.785305,29.001497,27.963238,26.26549,23.959232,16.112019,12.009527,11.104575,8.97,8.218461
06/11,29.875803,30.344753,30.31086,30.288237,29.818542,30.187782,29.671839,29.890438,29.070473,28.085102,26.350403,24.03015,15.997129,11.962152,11.099983,8.58,8.288588
06/12,29.854572,30.226597,30.206257,30.199179,29.786917,30.131817,29.723167,29.978437,29.06377,28.056343,26.310024,24.04402,16.06844,11.940251,11.14018,8.58,8.316814
06/13,29.838303,30.23365,30.212507,30.195976,29.79398,30.115526,29.720976,29.932922,29.02547,28.00632,26.40734,23.886374,16.03708,11.922454,11.096436,8.85,8.291499
06/14,29.85839,30.130844,30.141483,30.143028,29.815863,30.116077,29.715778,29.884453,29.008299,27.999195,26.558722,23.986073,15.915866,11.878773,11.074183,8.69,8.2648945
06/15,29.853827,30.09251,30.120556,30.147842,29.786488,30.158821,29.65625,30.030107,29.041903,28.064669,26.363981,23.883146,16.08077,11.982317,11.101379,8.66,8.321181
06/16,29.798464,30.154625,30.121365,30.108559,29.763931,30.143208,29.675909,30.014763,29.02319,27.934765,26.177942,23.730326,16.300537,12.050554,11.160398,8.69,8.290866
06/17,29.750418,30.111559,30.104897,30.107079,29.743706,30.150269,29.69699,30.017054,29.072414,27.865574,26.079195,23.722506,16.24731,11.999012,11.133237,8.6,8.278955
06/18,29.76754,30.165747,30.110813,30.10271,29.748909,30.111706,29.699293,30.084337,29.072157,27.990221,26.288967,23.951582,16.083475,11.892793,11.110583,8.74,8.189059
06/19,29.753653,30.042957,30.050243,30.063354,29.733953,30.082632,29.682905,30.043636,28.99495,27.921404,26.228561,23.868813,16.01937,11.897554,11.141637,9.01,8.211922
06/20,29.787386,29.957743,29.95684,29.96603,29.750923,30.077557,29.717249,29.99452,29.053383,27.91617,26.252588,24.050217,16.355782,11.952582,11.130471,8.86,8.245749
06/21,29.786715,30.063892,30.047127,30.04249,29.756563,30.065422,29.726612,29.95894,29.090794,28.090181,26.240654,24.076084,16.534538,12.025561,11.138743,8.8,8.234511
06/22,29.782434,30.218786,30.152493,30.13214,29.736422,30.178446,29.714563,29.978981,29.08681,28.104832,26.130505,24.004663,16.39067,11.971259,11.122316,8.82,8.211461
06/23,29.718592,30.290274,30.288784,30.284193,29.711275,30.213055,29.68084,30.057411,29.122812,28.142256,26.080801,24.025143,16.23522,11.965977,11.082619,8.9,8.161008
06/24,29.734575,30.16424,30.17441,30.185495,29.72184,30.163424,29.673393,29.889868,29.078722,28.163065,26.119665,24.045507,16.328842,11.988686,11.090427,8.79,8.202214
06/25,29.735464,30.02404,30.090675,30.123379,29.714443,30.09997,29.643269,29.848389,29.076292,28.212425,26.325039,24.237892,16.508266,12.062133,11.075733,8.66,8.17904
06/26,29.780832,30.015797,29.99293,29.998844,29.706911,30.095634,29.642204,29.917084,29.065434,28.171757,26.457304,24.260714,16.588371,11.972863,11.027607,8.67,8.1809
06/27,29.786283,29.975399,29.953426,29.99267,29.6974,30.131918,29.629824,29.91508,29.09783,28.067171,26.390314,24.153143,16.383497,11.941729,11.012778,8.66,8.187669
06/28,29.771807,30.05729,30.031082,30.018452,29.698658,30.142933,29.656174,29.99892,29.132523,28.168339,26.365934,24.20002,16.32269,11.924238,11.086026,8.69,8.261797
06/29,29.809534,30.095684,30.061554,30.050884,29.712091,30.18116,29.665888,29.98186,29.19219,28.174807,26.258993,24.226377,16.335356,11.930904,11.084416,8.72,8.177707
06/30,29.853134,30.15988,30.121054,30.108137,29.76791,30.21925,29.702923,29.925999,29.29387,28.242693,26.407871,24.42763,16.693605,11.967449,11.0726385,8.63,8.19382
07/01,29.854445,30.200428,30.154133,30.124508,29.77227,30.216269,29.719212,29.951694,29.300076,28.293436,26.46264,24.332449,16.756804,11.961037,11.112396,8.58,8.196781
07/02,29.861616,30.213982,30.18188,30.161572,29.762989,30.226982,29.725716,30.010843,29.309702,28.262585,26.385637,24.364922,16.868574,12.040785,11.118934,8.59,8.188861
07/03,29.840399,30.266932,30.239168,30.223022,29.732672,30.2328,29.704018,30.041214,29.327707,28.174887,26.32955,24.189886,16.67609,11.961355,11.048257,8.86,8.205533
07/04,29.78417,30.230238,30.241238,30.242516,29.738405,30.25335,29.71214,30.025398,29.322918,28.216818,26.455582,24.263943,16.500889,11.922314,11.051696,8.85,8.178668
07/05,29.753202,30.141167,30.16116,30.170816,29.72169,30.204243,29.697916,29.98631,29.293055,28.17868,26.302147,24.21621,16.207531,11.875634,11.044746,8.93,8.165398
07/06,29.786207,30.152859,30.131529,30.128605,29.720043,30.172152,29.719604,30.020302,29.264572,28.260193,26.414927,24.254688,16.049896,11.824888,11.028631,9.04,8.188211
07/07,29.760696,30.161877,30.133057,30.12407,29.739264,30.12239,29.750038,29.94033,29.272163,28.306976,26.51523,24.26981,16.27998,11.924547,11.065094,8.63,8.243478
07/08,29.81912,30.142792,30.121479,30.118187,29.75592,30.076641,29.741022,29.912086,29.25066,28.285482,26.485209,24.286396,16.371428,11.899713,11.063951,8.65,8.205539
07/09,29.858799,30.167902,30.150715,30.141172,29.763556,30.0681,29.726751,29.915283,29.205225,28.179508,26.429016,24.325089,16.34619,11.91596,11.056979,8.68,8.14392
07/10,29.825748,30.17298,30.14323,30.12904,29.806957,30.068455,29.797056,29.951046,29.286201,28.174278,26.391724,24.281826,16.163265,11.972938,11.081503,8.65,8.180364
07/11,29.813963,30.083595,30.082214,30.082436,29.783884,30.078941,29.777258,30.039736,29.304497,28.181032,26.51011,24.257479,16.241817,11.952802,11.069164,8.59,8.127292
07/12,29.830015,30.098848,30.074203,30.067879,29.761076,30.068874,29.808334,30.023098,29.287344,28.204739,26.458588,24.207241,16.123007,11.929169,11.054622,8.31,8.134757
07/13,29.796236,30.165396,30.14166,30.132833,29.753325,30.144371,29.7445,30.036072,29.305098,28.166391,26.390013,24.073576,15.949098,11.850262,11.0318775,8.32,8.0887575
07/14,29.789322,30.189913,30.154037,30.145378,29.73517,30.141607,29.73684,30.005774,29.223888,28.17176,26.448406,24.102295,15.941031,11.86613,11.034203,8.45,8.06555
07/15,29.716751,30.173067,30.153826,30.147596,29.720163,30.1434,29.729437,30.056875,29.26466,28.176828,26.434021,24.191023,15.928277,11.924627,11.034154,8.43,8.079245
07/16,29.737782,30.187737,30.170578,30.164774,29.721745,30.154444,29.70042,30.091446,29.25412,28.203812,26.484398,24.265282,15.927693,11.819878,11.00893,8.53,8.101265
07/17,29.7344,30.172495,30.155464,30.156548,29.700457,30.148743,29.672337,30.111036,29.236345,28.207973,26.454134,24.210733,15.824391,11.829739,11.026143,8.33,8.138233
07/18,29.738544,30.193823,30.165068,30.151045,29.686329,30.120665,29.665049,30.113388,29.28715,28.209461,26.35733,24.01636,15.791264,11.838582,11.078577,8.45,8.147849
07/19,29.706083,30.182074,30.168604,30.157366,29.698568,30.120415,29.655506,30.076492,29.31155,28.173916,26.323498,24.0159,15.738318,11.891524,11.077223,8.58,8.152295
07/20,29.675278,30.18344,30.159286,30.151894,29.6898,30.142359,29.666925,29.990679,29.307756,28.137442,26.376358,24.056475,16.03174,11.92008,11.075492,8.68,8.161986
07/21,29.72291,30.185904,30.16546,30.158264,29.671444,30.148779,29.686668,30.134382,29.334646,28.158785,26.462683,24.198656,16.151295,11.894138,11.02134,8.46,8.108524
07/22,29.662321,30.175531,30.16014,30.15769,29.663012,30.165812,29.671812,30.048988,29.22707,28.087027,26.250307,24.155544,15.92688,11.866671,11.014176,8.48,8.130877
07/23,29.697004,30.223864,30.216211,30.208319,29.691406,30.194292,29.648325,29.879358,29.15314,28.131487,26.36357,24.08687,16.217745,11.910597,11.067316,8.9,8.1525135
07/24,29.748926,30.194048,30.180891,30.175797,29.67441,30.168648,29.637905,29.93199,29.160975,28.074465,26.36325,24.101213,16.232279,11.907813,11.103335,9.06,8.196403
07/25,29.761696,30.18081,30.166779,30.161543,29.666685,30.15149,29.620066,30.027987,29.190842,28.160378,26.462534,24.164576,16.081211,11.86129,11.069555,9.0,8.162451
07/26,29.787788,30.21052,30.203436,30.190207,29.679636,30.172674,29.616814,29.953293,29.172497,28.20267,26.465233,24.1568,16.052181,11.820557,11.052106,8.94,8.112126
07/27,29.800182,30.262688,30.22233,30.199007,29.681248,30.170752,29.643028,29.952208,29.149658,28.159067,26.453136,24.1545,15.944841,11.817779,11.083964,8.83,8.12638
07/28,29.747513,30.214819,30.191298,30.182213,29.663202,30.146103,29.634783,29.92687,29.163128,28.158155,26.539839,24.125782,15.675844,11.81894,11.088291,8.4,8.137468
07/29,29.754044,30.264288,30.21536,30.187769,29.664253,30.12744,29.622873,29.969887,29.160887,28.099623,26.498756,24.063091,15.564754,11.827105,11.066742,8.1,8.147615
07/30,29.75379,30.342499,30.292282,30.265749,29.669035,30.169107,29.626,29.961512,29.122566,28.076782,26.41985,24.055128,15.798442,11.852641,11.081784,8.59,8.192391
07/31,29.752876,30.260904,30.237772,30.226782,29.645515,30.170954,29.609562,29.987455,29.130106,28.066952,26.347076,23.845427,15.784553,11.875609,11.108916,8.75,8.173903
08/01,29.728224,30.247726,30.222193,30.21691,29.613192,30.175913,29.596642,29.992472,29.139633,28.042662,26.36453,23.92539,15.765773,11.873519,11.126204,8.82,8.140616
08/02,29.743872,30.19541,30.181555,30.175858,29.603994,30.148294,29.574919,29.932388,29.164284,27.912455,26.1953,23.862759,15.549392,11.861888,11.110092,8.94,8.153181
08/03,29.731932,30.188288,30.15589,30.143242,29.586437,30.130936,29.5859,30.02948,29.262014,27.990753,26.20737,23.962225,15.633919,11.925717,11.123677,9.12,8.191796
08/04,29.695343,30.084753,30.094244,30.098658,29.576147,30.0793,29.586954,29.9794,29.24939,27.91707,26.234266,24.074793,15.552006,11.890801,11.116935,9.16,8.18881
08/05,29.710709,30.122122,30.10285,30.098948,29.59326,30.029531,29.60587,29.894974,29.253523,27.977177,26.342924,24.11035,15.761993,11.918707,11.115344,9.2,8.213273
08/06,29.685686,30.07009,30.05358,30.07373,29.577684,30.007578,29.587132,29.88732,29.194668,27.965261,26.407478,23.97326,15.8117485,11.938712,11.110658,9.28,8.194396
08/07,29.698885,30.07279,30.042788,30.082352,29.580244,30.010855,29.58808,29.880434,29.195797,28.180618,26.496075,23.943495,15.80843,11.961151,11.13744,9.27,8.235135
08/08,29.644142,30.04573,30.020697,30.027533,29.557554,30.021845,29.576723,29.895792,29.190475,28.020477,26.30348,23.90711,15.856156,11.978341,11.181322,9.36,8.28385
08/09,29.66022,30.023823,30.00599,30.010948,29.595667,30.01565,29.618956,29.916365,29.256155,28.102125,26.37521,24.078068,15.970621,11.953561,11.154629,9.07,8.244569
08/10,29.69988,30.032722,30.037298,30.05105,29.618612,30.039524,29.619516,29.934845,29.201523,28.11043,26.40741,23.91231,15.8439865,11.8967085,11.128096,8.85,8.201073
08/11,29.719822,30.09347,30.061817,30.076883,29.629366,30.100443,29.613691,29.956596,29.146105,28.087,26.326889,23.773039,15.789337,11.850157,11.091564,8.95,8.185237
08/12,29.682814,30.110483,30.083776,30.102064,29.658308,30.13762,29.574713,29.878359,29.120153,28.044933,26.308826,23.684893,15.772082,11.862695,11.107565,8.79,8.172521
08/13,29.66915,30.156485,30.12533,30.11911,29.623428,30.089804,29.56763,29.867996,29.081587,28.067818,26.394644,23.908787,15.780261,11.873447,11.127563,8.62,8.224267
08/14,29.693417,30.244537,30.207258,30.187988,29.624256,30.142426,29.531878,29.923452,29.10396,28.161268,26.45371,24.114632,15.895887,11.935503,11.160614,8.78,8.291773
08/15,29.69558,30.293043,30.241684,30.222626,29.636251,30.131258,29.544115,29.88572,29.1587,28.220005,26.52805,24.199352,16.086067,11.965096,11.170363,8.7,8.1866665
08/16,29.653301,30.246872,30.204119,30.177595,29.615034,30.064726,29.512085,29.727785,29.147406,28.203037,26.574327,24.23625,15.732591,11.900007,11.148077,8.71,8.191995
08/17,29.655182,30.216028,30.1959,30.174911,29.607162,30.076508,29.496176,29.777433,29.159788,28.241486,26.845999,24.28021,15.612077,11.898211,11.104629,8.87,8.214756
08/18,29.67225,30.225603,30.180588,30.148325,29.574205,30.12599,29.478012,29.905306,29.200443,28.29845,26.794666,24.199991,15.537951,11.881206,11.096355,9.04,8.210364
08/19,29.65001,30.250954,30.212969,30.182531,29.578959,30.180038,29.521296,29.972,29.202162,28.415298,26.68115,24.116796,15.418938,11.815369,11.139164,9.03,8.231227
08/20,29.674284,30.181814,30.184805,30.201508,29.585613,30.242098,29.524757,30.094788,29.176914,28.277435,26.547283,24.126802,15.453744,11.864542,11.142932,8.93,8.247603
08/21,29.702375,30.25663,30.23469,30.226295,29.575678,30.261917,29.519938,30.152277,29.125486,28.161709,26.484192,24.058332,15.442513,11.853419,11.12341,9.09,8.192557
08/22,29.689922,30.304342,30.277658,30.27283,29.592876,30.31997,29.52679,30.15668,29.117546,28.159128,26.57869,23.990736,15.310734,11.8571,11.106299,9.09,8.2040615
08/23,29.679947,30.33481,30.309717,30.332682,29.610777,30.366858,29.536055,30.192564,29.122484,28.18132,26.689283,24.060036,15.427713,11.928011,11.14275,9.25,8.175795
08/24,29.711538,30.390287,30.359108,30.371569,29.608358,30.383574,29.533337,30.202066,29.117985,28.141579,26.572243,23.927654,15.490593,11.887199,11.163038,9.19,8.144909
08/25,29.67051,30.30895,30.314598,30.351915,29.58897,30.314749,29.529432,30.222923,29.169657,28.205477,26.603394,23.96204,15.591195,11.8706255,11.186762,9.08,8.258265
08/26,29.655636,30.231659,30.211494,30.20321,29.572477,30.261751,29.517714,30.2287,29.178198,28.282715,26.668154,23.917717,15.784987,11.956805,11.204935,9.12,8.309216
08/27,29.701956,30.250025,30.21759,30.20574,29.577608,30.29165,29.528175,30.190796,29.18815,28.105768,26.48518,23.763432,15.938137,11.947947,11.196391,9.25,8.242359
08/28,29.607943,30.202955,30.18747,30.18115,29.554134,30.28541,29.52728,30.173864,29.167994,28.077656,26.423023,23.904257,15.882322,12.017916,11.213175,9.33,8.255692
08/29,29.63299,30.157616,30.148643,30.142542,29.541712,30.230577,29.504562,30.240847,29.11001,27.961487,26.413166,24.05246,15.905094,12.011973,11.2064905,9.19,8.207862
08/30,29.66795,30.245115,30.19548,30.178352,29.534388,30.18998,29.505701,30.212275,29.067526,27.952515,26.426188,24.174105,15.8391075,12.024432,11.17915,8.98,8.155221
08/31,29.651445,30.187082,30.17131,30.173231,29.535448,30.209108,29.501795,30.130888,29.01361,28.001787,26.401554,23.962736,15.971415,11.976324,11.16473,8.81,8.15845
09/01,29.676182,30.210508,30.182978,30.188543,29.547241,30.216011,29.506311,30.084753,29.104591,27.953213,26.222094,23.809559,15.971979,11.995449,11.167187,9.01,8.205058
09/02,29.703262,30.324083,30.272345,30.239359,29.549969,30.238022,29.520285,30.087082,29.174185,27.892004,26.35798,24.007708,16.06938,11.991383,11.178458,8.97,8.198906
09/03,29.675846,30.321632,30.2957,30.283234,29.55238,30.269104,29.519747,30.029093,29.187473,27.968225,26.536987,24.125809,15.975282,11.98577,11.180444,8.75,8.258017
09/04,29.612116,30.361471,30.333618,30.320732,29.541273,30.31214,29.51168,30.128813,29.07698,27.97426,26.473986,24.044176,15.971315,11.992722,11.17088,8.27,8.267315
09/05,29.699553,30.449165,30.383026,30.35406,29.518038,30.392294,29.46076,30.196167,29.051756,27.984327,26.460962,24.099009,15.890593,11.966018,11.167762,8.49,8.240166
09/06,29.649525,30.449862,30.403654,30.378538,29.520332,30.372742,29.493416,30.235176,29.11733,28.02268,26.49629,24.191519,15.971681,12.048037,11.208745,8.74,8.200605
09/07,29.63768,30.407068,30.369873,30.352686,29.503498,30.359406,29.469755,30.3237,29.106466,28.07661,26.555944,24.29146,16.252644,12.105226,11.205936,8.64,8.223448
09/08,29.588104,30.384909,30.371572,30.356117,29.521828,30.366936,29.463856,30.32548,29.065907,28.155975,26.610195,24.42049,16.262907,12.062183,11.205643,8.6,8.288108
09/09,29.634909,30.364458,30.340422,30.330362,29.532671,30.37597,29.48042,30.308985,29.067783,28.144749,26.614313,24.342646,16.12864,12.02408,11.177032,8.37,8.215862
09/10,29.685131,30.390564,30.359335,30.339075,29.5606,30.324366,29.515978,30.245947,29.144382,28.215267,26.574892,24.258177,16.0932,12.018517,11.179731,8.38,8.16366
09/11,29.7261,30.35692,30.315796,30.2984,29.597826,30.318178,29.55084,30.256807,29.199108,28.196882,26.631157,24.233912,16.105516,12.094698,11.175585,8.72,8.201531
09/12,29.710833,30.32298,30.289907,30.274508,29.60353,30.278124,29.52748,30.29335,29.195173,28.128588,26.649538,24.195665,16.201954,12.023275,11.172193,8.94,8.234555
09/13,29.706762,30.307325,30.288795,30.281233,29.604681,30.307625,29.486294,30.274767,29.043716,28.073832,26.534786,24.129484,16.258217,12.124561,11.195618,8.92,8.243429
09/14,29.753002,30.31166,30.294716,30.286428,29.579025,30.321898,29.470772,30.204948,28.97076,28.048264,26.438934,23.950916,16.27914,12.096212,11.211427,8.9,8.205674
09/15,29.739807,30.313276,30.281755,30.257204,29.574024,30.30063,29.46497,30.151237,28.972694,28.007757,26.349688,23.91097,16.470984,12.113712,11.212766,8.94,8.187163
09/16,29.73241,30.221548,30.207214,30.190088,29.558416,30.216784,29.443274,30.075903,28.92844,27.995558,26.403915,24.058887,16.521757,12.1318035,11.206502,8.99,8.188733
09/17,29.682243,30.211996,30.190529,30.181116,29.530012,30.212372,29.429739,30.058832,29.004545,28.088884,26.487682,24.123144,16.482233,12.107618,11.199499,8.88,8.193339
09/18,29.673582,30.237368,30.223501,30.217163,29.538301,30.258005,29.451317,30.198286,29.09212,28.03258,26.463074,24.188204,16.664148,12.1874,11.2245455,8.77,8.202669
09/19,29.723328,30.269768,30.248474,30.24085,29.542683,30.32055,29.459385,30.232744,29.095482,28.11717,26.531483,24.369568,16.454327,12.123733,11.233013,8.2,8.167835
09/20,29.777546,30.21089,30.2017,30.202835,29.55571,30.32997,29.446617,30.233023,29.070541,28.110899,26.511509,24.362274,16.414885,12.165724,11.220244,8.01,8.142055
09/21,29.764132,30.261961,30.219421,30.206017,29.568592,30.31415,29.435509,30.236488,29.039324,28.025421,26.32459,24.293932,16.661198,12.151723,11.216142,8.24,8.151884
09/22,29.779198,30.255325,30.241327,30.242975,29.59108,30.274145,29.483234,30.23643,29.07584,28.130701,26.380938,24.440565,16.71978,12.118167,11.229951,8.11,8.201678
09/23,29.788336,30.27272,30.258799,30.236374,29.601202,30.273462,29.49296,30.168737,29.077694,28.161493,26.437666,24.371733,16.789593,12.104313,11.189433,7.63,8.176329
09/24,29.797714,30.178429,30.1671,30.163477,29.618668,30.192602,29.48889,30.190123,28.966898,28.038097,26.362093,24.261375,16.792723,12.1848,11.186522,7.87,8.139354
09/25,29.758297,30.170235,30.151388,30.15257,29.62188,30.177603,29.513998,30.205812,28.963282,27.968084,26.411741,24.321064,16.62246,12.200018,11.182473,7.72,8.17226
09/26,29.752174,30.193855,30.169357,30.154152,29.634203,30.184975,29.550026,30.241964,29.053007,27.95012,26.424158,24.341805,16.706594,12.146964,11.177734,7.81,8.2147665
09/27,29.74009,30.236906,30.202301,30.183836,29.62515,30.18645,29.53754,30.157942,29.081137,28.109253,26.558258,24.329668,16.840994,12.233693,11.213934,8.37,8.221542
09/28,29.7262,30.249624,30.22466,30.215195,29.616632,30.21733,29.514818,30.20858,29.129091,28.126175,26.489,24.304604,16.874811,12.191555,11.217972,8.9,8.218367
09/29,29.70926,30.288721,30.266703,30.251383,29.592894,30.238472,29.501179,30.219717,29.074068,28.11569,26.479298,24.371922,16.76922,12.151114,11.206148,8.98,8.180925
09/30,29.709982,30.338587,30.313745,30.308031,29.56679,30.290298,29.513548,30.290518,29.044388,28.112158,26.63184,24.34307,16.619955,12.146655,11.204955,9.06,8.191768
10/01,29.715233,30.3114,30.288439,30.317469,29.57229,30.334307,29.508303,30.328985,29.071182,28.09848,26.650938,24.37834,16.727808,12.248041,11.266852,8.69,8.229626
10/02,29.68817,30.36605,30.307076,30.294298,29.538183,30.3378,29.48679,30.346914,29.015018,28.033932,26.582138,24.552006,16.714243,12.217183,11.270819,8.37,8.209314
10/03,29.693779,30.433664,30.383682,30.364935,29.53812,30.361567,29.497091,30.362823,28.96932,28.107391,26.597612,24.506823,16.705463,12.2566185,11.251348,9.01,8.167672
10/04,29.75797,30.483688,30.42562,30.403769,29.567152,30.3906,29.50644,30.392876,29.033651,28.29722,26.858183,24.578886,16.746931,12.156317,11.18526,9.18,8.19758
10/05,29.761919,30.51358,30.43859,30.4055,29.579214,30.381643,29.494457,30.399048,29.078485,28.265276,26.84042,24.599712,16.678972,12.142225,11.1912565,8.95,8.271768
10/06,29.758099,30.245628,30.214151,30.200891,29.600063,30.188545,29.481462,30.145802,29.006134,28.273643,26.81223,24.541395,16.811537,12.205208,11.22715,8.84,8.298558
10/07,29.789394,30.302855,30.233532,30.212883,29.616762,30.200964,29.4818,30.201607,29.039326,28.282932,26.832926,24.40771,16.794764,12.221154,11.245497,8.78,8.315424
10/08,29.79543,30.302332,30.258171,30.243061,29.647566,30.240158,29.463955,30.244534,29.111109,28.329948,26.731045,24.310972,16.774218,12.167504,11.240865,8.93,8.27216
10/09,29.809341,30.384403,30.318672,30.295563,29.633932,30.249367,29.457396,30.224808,29.118368,28.185228,26.709497,24.421015,16.651943,12.148212,11.241574,8.79,8.262521
10/10,29.755777,30.381695,30.343342,30.32365,29.600712,30.300373,29.431662,30.227524,29.053713,28.055443,26.795238,24.63406,16.729933,12.200566,11.227531,8.84,8.23002
10/11,29.774805,30.408768,30.363783,30.34214,29.65018,30.332577,29.51259,30.27008,29.123997,28.172983,26.821943,24.672909,16.6695,12.183441,11.258617,8.82,8.306101
10/12,29.765665,30.41249,30.37731,30.363472,29.63327,30.38897,29.552826,30.341488,29.15802,28.24187,26.929874,24.630587,16.728014,12.22089,11.288565,8.83,8.346383
10/13,29.781214,30.447094,30.41084,30.395939,29.656658,30.40587,29.5437,30.34581,29.169432,28.171793,26.858786,24.562971,16.918377,12.289062,11.315322,9.02,8.310036
10/14,29.83562,30.45728,30.42411,30.402534,29.656479,30.42699,29.511412,30.21535,29.16523,28.185057,26.707699,24.403841,17.166183,12.36164,11.315624,9.14,8.289436
10/15,29.829224,30.345684,30.3188,30.307114,29.644358,30.365318,29.487553,30.066261,29.093899,28.227753,26.825254,24.517992,17.255018,12.329831,11.29386,9.27,8.280779
10/16,29.79252,30.255623,30.212425,30.18989,29.645285,30.236343,29.515148,29.825697,29.084335,28.247992,26.752748,24.54848,17.24565,12.328538,11.306303,9.44,8.287709
10/17,29.812717,30.185371,30.13937,30.111708,29.643188,30.053509,29.498003,29.689985,29.064533,28.137743,26.715458,24.399172,17.063555,12.2783,11.311999,9.36,8.332828
10/18,29.800924,30.073826,30.033443,30.0158,29.621944,29.998114,29.522522,29.726404,29.091043,28.187208,26.952135,24.67675,17.053707,12.272489,11.307412,9.22,8.346302
10/19,29.78937,30.108139,30.059174,30.034399,29.62753,29.996037,29.527973,29.825428,29.11358,28.314945,27.106073,24.79581,17.003473,12.293846,11.3095455,9.35,8.347437
10/20,29.77252,30.168844,30.10264,30.040386,29.617086,29.881573,29.512486,29.797142,29.106165,28.281382,26.960318,24.592636,16.799356,12.246187,11.259305,9.34,8.278936
10/21,29.78735,30.1748,30.122637,30.05175,29.639704,29.845531,29.504818,29.749601,29.114414,28.244726,26.879362,24.550575,16.839512,12.2835,11.296776,9.42,8.288437
10/22,29.760572,30.247936,30.193493,30.14877,29.66901,29.855654,29.526388,29.75035,29.131432,28.280304,27.0711,24.658373,16.945133,12.294902,11.335514,9.28,8.37125
10/23,29.760056,30.28404,30.226614,30.184914,29.656584,29.964563,29.511547,29.712276,29.135767,28.347666,27.10051,24.626127,16.834213,12.322616,11.317596,9.21,8.424844
10/24,29.738274,30.386341,30.31459,30.28159,29.668102,30.190405,29.486088,29.7727,29.108152,28.30402,27.031752,24.559956,16.855692,12.2433815,11.28581,8.81,8.347179
10/25,29.741844,30.447079,30.404501,30.379698,29.639416,30.345476,29.458366,29.885666,29.14255,28.348269,27.0012,24.470203,16.705206,12.254686,11.314497,8.77,8.3464155
10/26,29.741627,30.462814,30.431221,30.42095,29.630398,30.34237,29.418709,29.933132,29.154892,28.257729,27.038372,24.623991,16.73702,12.282451,11.331399,9.5,8.371848
10/27,29.752884,30.456814,30.43097,30.419434,29.68922,30.372286,29.43478,30.104324,29.223585,28.28247,26.991241,24.724411,16.96751,12.311102,11.343776,9.39,8.359931
10/28,29.728035,30.428688,30.415968,30.4095,29.70282,30.401508,29.476896,30.195656,29.232851,28.36666,26.86642,24.618979,16.925783,12.316069,11.336753,9.24,8.3418255
10/29,29.7003,30.379303,30.361044,30.356098,29.610155,30.376328,29.513157,30.332695,29.1975,28.3695,26.803638,24.541945,16.876602,12.247172,11.332893,9.25,8.33078
10/30,29.696884,30.329815,30.310652,30.30286,29.60734,30.30083,29.530455,30.411535,29.181051,28.334146,26.995846,24.59928,17.061567,12.327544,11.360694,9.19,8.376176
10/31,29.72255,30.350216,30.321325,30.309734,29.611544,30.300838,29.56024,30.379059,29.174479,28.287815,27.020329,24.680887,16.990034,12.390241,11.36073,9.25,8.40106
11/01,29.740528,30.272753,30.272448,30.270113,29.625257,30.29692,29.562841,30.405672,29.185488,28.313467,26.885824,24.593916,16.954502,12.294747,11.3359785,9.32,8.352548
11/02,29.702745,30.28655,30.27578,30.271145,29.62279,30.302032,29.554304,30.42762,29.184628,28.368277,26.834585,24.589556,17.126646,12.366717,11.351274,9.41,8.433738
11/03,29.704931,30.26625,30.258396,30.244858,29.63325,30.247984,29.555796,30.391607,29.13817,28.353941,27.01145,24.663273,17.171713,12.387605,11.372653,9.44,8.486586
11/04,29.689589,30.145172,30.1376,30.133816,29.611721,30.206398,29.552547,30.16246,29.130283,28.33243,26.968815,24.809172,16.914074,12.304791,11.362683,9.55,8.379238
11/05,29.684834,30.065811,30.01714,29.99332,29.58218,29.99148,29.520363,30.035637,29.059874,28.309587,26.975351,24.85848,16.76934,12.282531,11.357295,9.46,8.332242
11/06,29.665564,29.950283,29.900621,29.872349,29.56023,29.824764,29.457335,29.89289,29.050024,28.380568,27.093313,24.825792,16.842701,12.298112,11.368616,9.37,8.429979
11/07,29.657394,29.898602,29.8922,29.888659,29.562912,29.892117,29.459433,29.860321,29.051514,28.30921,26.98724,24.604652,16.708645,12.322585,11.402405,9.32,8.456206
11/08,29.748556,29.80571,29.765726,29.745121,29.577612,29.713045,29.45019,29.952269,29.06189,28.327188,27.033405,24.706358,16.845499,12.341529,11.390125,9.2,8.431931
11/09,29.707773,29.644253,29.635418,29.629307,29.569227,29.633781,29.413836,29.853603,29.047165,28.206366,27.051912,24.673943,16.740982,12.305945,11.348382,9.19,8.388941
