time,1,5,10,15,20,25,30,40,50,60,75,100,125,150,200,250,300,500
05/04,28.671888,,,,,28.625277,,,28.579138,,28.270597,26.5283,22.135185,18.427723,12.764317,10.613241,9.783446,7.9212985
05/05,28.677275,,,,,28.635012,,,28.581646,,28.24796,26.44384,22.055511,18.528349,12.709568,10.59276,9.756216,7.901079
05/06,28.691011,,,,,28.643677,29.086296,29.093266,28.589798,,28.2371,26.497015,22.202055,18.454279,12.683694,10.6026535,9.788011,7.9118466
05/07,28.686228,,,,,28.637663,,,28.586302,,28.280167,26.448303,22.099493,18.392061,12.74861,10.585006,9.77854,7.923033
05/08,28.710886,,,,,28.645569,,,28.600857,,28.236105,26.531244,22.296442,18.443014,12.724301,10.583229,9.771894,7.903705
05/09,28.718298,,,,,28.655859,,,28.609203,,28.252893,26.489212,22.182026,18.406788,12.717252,10.600226,9.775551,7.92481
05/10,28.717459,,,,,28.66448,,,28.611334,,28.207296,26.493032,22.198309,18.519682,12.699203,10.593947,9.778385,7.919893
05/11,28.698921,,,,,28.673544,,,28.622797,,28.208897,26.482183,22.181276,18.364237,12.735396,10.576498,9.767817,7.9239283
05/12,28.708784,,,,,28.672125,,,28.629082,,28.25322,26.50031,22.319016,18.347294,12.680653,10.622693,9.794174,7.9236584
05/13,28.721245,,,,,28.68174,,,28.627518,,28.204605,26.456198,22.141699,18.375574,12.716647,10.6170225,9.790666,7.9365935
05/14,28.714827,,,,,28.678411,,,28.635185,,28.163147,26.418022,22.182932,18.290241,12.687889,10.590384,9.785763,7.926523
05/15,28.73619,,,,,28.681807,,,28.656929,,28.219921,26.488922,22.274656,18.287476,12.72162,10.607483,9.797944,7.939967
05/16,28.755001,,,,,28.696177,,,28.665726,,28.181591,26.362625,22.1903,18.323,12.748836,10.580389,9.792062,7.921656
05/17,28.742138,,,,,28.711107,,,28.682043,,28.164715,26.34186,22.01611,18.26725,12.679575,10.570605,9.779085,7.940706
05/18,28.770935,,,,,28.71471,,,28.684692,,28.213194,26.298616,22.06521,18.047426,12.625623,10.585486,9.789865,7.9380264
05/19,28.766918,,,,,28.716858,,,28.688982,,28.122417,26.198614,22.00513,17.976156,12.628704,10.569474,9.785745,7.9407454
05/20,28.784424,,,,,28.721027,,,28.704163,,28.154633,26.257383,21.874622,18.021875,12.674737,10.586293,9.782244,7.940692
05/21,28.810556,,,,,28.750515,,,28.716393,,28.153687,26.212416,21.845068,18.03068,12.6522,10.5855255,9.789144,7.955737
05/22,28.841135,,,,,28.770277,,,28.720495,,28.157183,26.206175,21.921417,17.867594,12.615949,10.574843,9.800402,7.939358
05/23,28.821291,,,,,28.772848,,,28.722008,,28.176996,26.199686,21.893156,17.887674,12.664616,10.597107,9.812728,7.930302
05/24,28.815453,,,,,28.763908,,,28.678534,,28.099567,26.23059,22.015062,18.074326,12.623268,10.58986,9.812978,7.9501834
05/25,28.794542,,,,,28.756924,,,28.680483,,28.114355,26.231966,21.955603,17.983885,12.475152,10.565649,9.793714,7.960187
05/26,28.806435,,,,,28.752415,,,28.670076,,28.091497,26.081272,21.916637,17.775518,12.546338,10.567418,9.786702,7.954735
05/27,28.824755,,,,,28.745844,,,28.660536,,28.072126,26.075174,21.839375,17.903708,12.474728,10.545786,9.787196,7.9705853
05/28,28.844776,,,,,28.75293,,,28.678759,,28.115643,26.086668,21.983065,17.951109,12.436852,10.516832,9.771539,7.980728
05/29,28.852453,,,,,28.766932,,,28.688757,,28.094685,25.985691,21.758366,17.780512,12.4154005,10.540749,9.792666,7.980675
05/30,28.857033,,,,,28.772917,,,28.705732,,28.091639,26.001703,21.640234,17.760256,12.404025,10.523717,9.772319,7.987148
05/31,28.879322,,,,,28.794249,,,28.706505,,28.12514,25.973742,21.851786,17.767063,12.349616,10.506778,9.774287,7.9812703
06/01,28.892479,,,,,28.802723,,,28.718828,,28.093323,25.914465,21.772112,17.635023,12.35221,10.516007,9.787105,7.9866834
06/02,28.870966,,,,,28.81123,,,28.74325,,28.086891,25.879908,21.666063,17.6674,12.333155,10.498539,9.762672,7.986481
06/03,28.862398,,,,,28.817703,,,28.747835,,28.079992,25.848158,21.82147,17.61284,12.323158,10.518993,9.782529,7.9750304
06/04,28.848999,,,,,28.801126,,,28.722435,,28.088905,25.873875,21.776192,17.673845,12.347862,10.539788,9.783381,7.9710307
06/05,28.849142,,,,,28.803455,,,28.736279,,28.04532,25.87985,21.696993,17.64975,12.326959,10.512599,9.792851,7.971283
06/06,28.83171,,,,,28.795835,,,28.738106,,27.953966,25.919971,21.618546,17.515205,12.274669,10.521927,9.7867155,7.9690213
06/07,28.832384,,,,,28.778963,,,28.68636,,27.930634,25.78137,21.565378,17.733168,12.309494,10.533784,9.768762,7.9815702
06/08,28.831749,,,,,28.78957,,,28.698606,,28.000591,25.866405,21.548698,17.706686,12.324032,10.5259285,9.790096,7.971382
06/09,28.830156,,,,,28.789824,,,28.69443,,28.068336,25.99651,21.667068,17.862211,12.394063,10.570391,9.8054495,8.013235
06/10,28.859678,,,,,28.794575,,,28.685614,,27.906984,25.632374,21.318468,17.583258,12.284274,10.515028,9.75718,7.9717164
06/11,28.871061,,,,,28.788216,,,28.70037,,27.972008,25.6316,21.374754,17.472872,12.272906,10.519149,9.755635,7.9804306
06/12,28.881292,,,,,28.806067,,,28.716778,,27.961845,25.728456,21.302431,17.613783,12.349612,10.519613,9.755667,7.997873
06/13,28.929424,,,,,28.815832,,,28.737185,,28.005302,25.557678,21.060516,17.34978,12.347899,10.527862,9.752633,7.9941893
06/14,28.91297,,,,,28.84221,,29.326952,28.76724,28.25074,28.077848,25.676546,21.17786,17.431301,12.271966,10.502094,9.762955,7.9648438
06/15,28.883991,,,,,28.844868,,,28.796314,,28.081757,25.668865,21.204641,17.33486,12.207969,10.529398,9.759479,7.984633
06/16,28.933723,,,,,28.85385,,,28.793028,,28.095213,25.69903,21.148937,17.373537,12.264018,10.490042,9.7503605,7.9829636
06/17,28.957397,,,,,28.843678,,,28.784863,,28.068958,25.793848,21.222637,17.405214,12.187671,10.480549,9.74898,7.9585643
06/18,28.998177,,,,,28.856201,,,28.776281,,28.05741,25.76959,21.25765,17.32275,12.139107,10.489517,9.739938,7.9771132
06/19,28.96132,,,,,28.869495,,,28.782671,,28.056707,25.76625,21.240118,17.38954,12.098032,10.477485,9.742276,7.971593
06/20,28.97724,,,,,28.867346,,,28.755665,,28.014013,25.741678,21.290482,17.469149,12.0652895,10.432878,9.737262,7.967618
06/21,28.9587,,,,,28.859423,,,28.769335,,27.976196,25.697285,21.184874,17.326506,11.958797,10.417904,9.720158,7.964995
06/22,28.968843,,,,,28.864012,,,28.777006,,27.92295,25.631374,21.24463,17.368948,11.985595,10.434374,9.724448,7.9701877
06/23,28.988327,,,,,28.85265,,,28.744581,,27.950378,25.642992,21.150024,17.35568,11.892941,10.397813,9.730529,7.9827714
06/24,28.964941,,,,,28.856295,,,28.76471,,28.035364,25.610508,21.252794,17.373468,11.918656,10.394403,9.725023,7.973674
06/25,28.973703,,,,,28.846733,,,28.752222,,27.933458,25.590055,21.31881,17.366327,11.9818,10.394792,9.715824,7.9721117
06/26,28.98295,,,,,28.847631,,,28.709099,,27.860262,25.650194,21.158764,17.242119,11.8731,10.376692,9.708541,7.967857
06/27,29.045595,,,,,28.861368,,,28.738203,,27.918543,25.549643,21.125193,17.172874,11.822165,10.366433,9.6984625,7.9843707
06/28,29.02436,,,,,28.867834,,,28.716406,,27.864765,25.359491,21.095684,17.23118,11.857093,10.372241,9.718046,7.9535313
06/29,29.03736,,,,,28.869318,,,28.695696,,27.831755,25.480606,21.058084,17.11923,11.850382,10.364587,9.715971,7.961487
06/30,29.03624,,,,,28.869926,,,28.669527,,27.802551,25.195066,20.899477,16.970263,11.781548,10.344644,9.700474,7.9403133
07/01,29.059313,,,,,28.900515,,,28.675182,,27.765532,25.154305,20.77465,16.881397,11.807471,10.353076,9.697696,7.9400496
07/02,29.010246,,,,,28.897572,,,28.694593,,27.690275,25.0192,20.651766,16.792082,11.831574,10.351943,9.690637,7.936224
07/03,29.023949,,,,,28.90249,,,28.661518,,27.60139,24.961256,20.592857,16.875046,11.75219,10.331971,9.668709,7.9383817
07/04,29.05075,,,,,28.916958,,,28.742266,,27.68557,25.06465,20.575737,16.781254,11.767893,10.383391,9.687741,7.939646
07/05,29.050064,,,,,28.915668,,,28.755278,,27.636745,24.824701,20.631962,16.747671,11.747904,10.351471,9.665136,7.901548
07/06,29.067581,,,,,28.925705,,,28.735022,,27.638466,24.8441,20.654196,16.742561,11.770366,10.352782,9.684337,7.935551
07/07,29.07829,,,,,28.931347,,,28.678877,,27.589167,24.904026,20.72625,16.737123,11.762779,10.343613,9.690526,7.940427
07/08,29.096617,,,,,28.952188,,,28.726835,,27.653063,24.906338,20.54725,16.648098,11.767588,10.326229,9.682018,7.9265
07/09,29.145367,,,,,28.969244,,,28.742926,,27.509348,24.707243,20.474707,16.560099,11.687726,10.284728,9.676369,7.947644
07/10,29.135052,,,,,28.958796,,,28.68576,,27.447962,24.845745,20.670477,16.550652,11.6689415,10.290006,9.681675,7.9459057
07/11,29.105711,,,,,28.946619,,,28.692244,,27.460716,24.80751,20.526781,16.51159,11.694988,10.281365,9.694581,7.934655
07/12,29.085835,,,,,28.951315,,,28.66198,,27.516716,24.661196,20.426489,16.491262,11.66376,10.280335,9.69043,7.931444
07/13,29.101482,,,,,28.943003,,,28.673887,,27.395987,24.509775,20.301117,16.327019,11.642629,10.255676,9.687401,7.934467
07/14,29.062414,,,,,28.944761,,,28.633116,,27.405756,24.559948,20.331694,16.435827,11.664075,10.3188095,9.709897,7.9551153
07/15,29.087145,,,,,28.946737,,,28.663214,,27.388876,24.562088,20.346947,16.442204,11.660746,10.318916,9.701272,7.9496007
07/16,29.097673,,,,,28.951965,,,28.603075,,27.325384,24.385607,20.231392,16.481995,11.718274,10.289847,9.688125,7.95972
07/17,29.118658,,,,,28.97712,,,28.666891,,27.349455,24.393732,20.134052,16.342182,11.633437,10.300022,9.670189,7.951664
07/18,29.148264,,,,,28.985338,,,28.688805,,27.38251,24.428059,20.15061,16.349709,11.63166,10.288028,9.671656,7.943103
07/19,29.125317,,,,,28.972662,29.387287,,28.685572,,27.37674,24.299206,19.989706,16.339933,11.600822,10.289823,9.671053,7.9357247
07/20,29.207546,,,,,28.99075,,,28.680658,,27.297483,24.322952,20.045393,16.529577,11.712142,10.28753,9.656792,7.9413333
07/21,29.20109,,,,,28.985518,,,28.686129,,27.221994,24.298256,19.937094,16.301521,11.66652,10.280944,9.650345,7.9631624
