time,1,10,11,13,20,40,60,80,100,120,140,180,300,500
04/01,21.116364,21.091818,21.25,21.34875,21.145,20.981667,20.855,20.475384,19.884615,18.973076,18.08,16.737692,14.245833,11.176666
04/02,21.128181,21.115454,21.28,21.35875,21.175833,21.039167,20.869165,20.571537,19.818462,18.79,17.995384,16.686153,14.183333,11.18
04/03,21.205456,21.18091,21.25,21.42,21.265,21.029167,20.800001,20.49,19.8,18.712307,17.94846,16.650768,14.109166,11.25
04/04,21.240908,21.237272,21.25,21.45875,21.323334,21.111666,20.8425,20.48,19.628462,18.653078,17.884615,16.643078,14.064167,11.12
04/05,21.26818,21.276365,21.27,21.5,21.339998,21.136667,20.861666,20.57077,19.78,18.756153,17.94,16.693846,14.077499,10.990001
04/06,21.271818,21.26909,21.24,21.51,21.3375,21.155832,20.888334,20.623844,19.956923,18.867693,18.038462,16.76,14.115001,11.006666
04/07,21.352728,21.32091,21.33,21.525,21.374166,21.121666,20.874166,20.733076,20.206923,19.228462,18.27923,16.766155,14.148334,10.92375
04/08,21.404545,21.353636,21.4,21.54875,21.395834,21.121668,20.926666,20.702309,20.153847,19.302309,18.20077,16.725384,14.105834,10.865
04/09,21.42909,21.393637,21.42,21.57375,21.424166,21.158333,20.9475,20.697693,20.117693,19.202309,18.184614,16.734615,14.095833,10.86
04/10,21.466364,21.382729,21.42,21.57875,21.4125,21.143333,20.835001,20.622307,20.118462,19.184614,18.233845,16.921537,14.139167,10.8785715
04/11,21.475454,21.379091,21.41,21.5725,21.450834,21.19,20.84,20.603848,20.086924,19.24,18.321537,16.923845,14.211666,10.975715
04/12,21.516363,21.450909,21.36,21.65875,21.519167,21.227499,20.891666,20.68154,20.096924,19.183846,18.29923,16.913847,14.236667,11.005714
04/13,21.571817,21.489092,21.36,21.707142,21.558334,21.245,20.938334,20.74,20.191538,19.271538,18.363077,16.957691,14.239166,11.092857
04/14,21.69091,21.547274,21.44,21.70875,21.599167,21.243334,20.943333,20.732307,20.177692,19.260769,18.345385,16.899231,14.249167,11.135714
04/15,21.705454,21.57909,21.43,21.67875,21.594168,21.274166,20.955,20.763079,20.216154,19.246153,18.335384,16.829231,14.197499,11.118571
04/16,21.683638,21.641817,21.48,21.69375,21.612501,21.273333,20.985834,20.77769,20.159231,19.089231,18.23077,16.737692,14.161667,11.061429
04/17,21.694546,21.654545,21.59,21.70375,21.68,21.281668,20.974167,20.67923,20.039999,19.076155,18.135384,16.686922,14.070834,10.964286
04/18,21.705454,21.634544,21.66,21.67625,21.686666,21.280832,20.959167,20.630001,19.955383,19.025385,18.164616,16.705385,14.055,10.938571
04/19,21.714546,21.657272,21.73,21.7075,21.703333,21.185833,20.8375,20.539232,19.806923,18.865385,18.146923,16.673845,14.108334,10.995714
04/20,21.760908,21.666365,21.7,21.74625,21.701668,21.1325,20.824999,20.476154,19.81,18.873077,18.048462,16.70923,14.111667,10.998571
04/21,21.728182,21.618181,21.76,21.72,21.685,21.135834,20.776667,20.396152,19.856153,18.98,18.15077,16.706923,14.0425,11.041429
04/22,21.715454,21.673637,21.8,21.774286,21.751818,21.228334,20.844168,20.420769,19.89846,19.014616,18.169231,16.643847,14.016666,11.062858
04/23,21.695454,21.652727,21.78,21.745714,21.707273,21.24,20.840834,20.44923,19.94077,19.10154,18.202309,16.506153,13.915833,11.072858
04/24,21.665455,21.636364,21.79,21.76375,21.71,21.3075,20.905832,20.46923,19.866154,19.018461,18.133846,16.483076,13.857499,11.035714
04/25,21.735455,21.667273,21.69,21.77875,21.758333,21.384165,20.865,20.373844,19.756924,18.963846,17.983076,16.423077,13.8825,11.008571
