time,1,5,10,13,20,40,60,80,100,120,140,180,300,500
06/25,25.772856,25.678463,25.691538,25.865713,25.701427,25.66857,25.513334,23.299131,19.978182,16.977142,14.976364,12.471818,9.734091,7.4824996
06/26,25.715454,25.663076,25.67,25.855715,25.7005,25.636667,25.468573,23.329565,19.968182,17.063334,15.054999,12.527273,9.735455,7.4769998
06/27,25.693636,25.640001,25.616428,25.83143,25.679998,25.60381,25.453335,23.258696,20.001364,17.069523,15.081364,12.514091,9.715,7.4690003
06/28,25.660456,25.60154,25.52,25.77,25.657501,25.563334,25.414762,23.307827,19.977272,16.942856,15.017728,12.498181,9.710455,7.481
06/29,25.641817,25.574615,25.487692,25.724287,25.6345,25.545715,25.390476,23.385218,19.997272,17.130953,15.146363,12.538181,9.708636,7.4695
06/30,25.613636,25.555386,25.449167,25.70143,25.609,25.519049,25.35524,23.345217,19.89091,17.069523,15.066363,12.543636,9.706364,7.4585
07/01,25.611904,25.525383,25.416666,25.664286,25.585001,25.496666,25.341904,23.434782,20.072727,17.112381,15.131363,12.562728,9.695,7.4760003
07/02,25.569525,25.496922,25.391668,25.608572,25.5695,25.469522,25.304764,23.513914,20.039091,17.126667,15.194546,12.618182,9.701818,7.4745
07/03,25.511818,25.446154,25.355833,25.532856,25.5215,25.430475,25.29095,23.519566,20.112272,17.178572,15.191363,12.575455,9.690909,7.467
07/04,25.496819,25.428463,25.335833,25.527143,25.507,25.419523,25.277143,23.476522,20.131363,17.20143,15.229545,12.623181,9.702272,7.4625
07/05,25.45591,25.381538,25.286667,25.47143,25.4715,25.393333,25.24857,23.51174,20.096363,17.234285,15.300909,12.599091,9.718182,7.4675
07/06,25.425,25.348461,25.25,25.422857,25.437,25.352383,25.225237,23.533915,20.164091,17.246666,15.248181,12.616364,9.7131815,7.456
